symbol	entrez	ensembl	uniprot
ZHX1-C8orf76	100533106	ENSG00000259305	Q96EF9
SLC39A8	64116	ENSG00000138821	Q9C0K1
ZHX1-C8orf76	100533106	ENSG00000259305	
BICDL1	92558	ENSG00000135127	Q6ZP65
ABCB4	5244	ENSG00000005471	P21439
LAIR1	3903	ENSG00000278154	Q6GTX8
UHRF2	115426	ENSG00000147854	
BICDL1	92558	ENSG00000135127	
NR3C1	2908	ENSG00000113580	
SGK1	6446	ENSG00000118515	O00141
TNFRSF10D	8793	ENSG00000173530	Q9UBN6
NADK2	133686	ENSG00000152620	
LAIR1	3903	ENSG00000278154	
CGB5	93659	ENSG00000189052	P0DN86
CDHR5	53841	ENSG00000099834	
CCNE1	898	ENSG00000105173	P24864
CCNE1	898	ENSG00000105173	
UQCR10	29796	ENSG00000184076	Q9UDW1
LRRC39	127495	ENSG00000122477	Q96DD0
CGB8	94115	ENSG00000213030	P0DN86
CYP46A1	10858	ENSG00000036530	Q9Y6A2
CDRT15	146822	ENSG00000223510	Q96T59
CDHR5	53841	ENSG00000099834	Q9HBB8
ELOVL1	64834	ENSG00000066322	Q9BW60
CDRT15	146822	ENSG00000223510	
TAF5	6877	ENSG00000148835	Q15542
ALB	213	ENSG00000163631	P02768
NTF4	4909	ENSG00000225950	P34130
NTF4	4909	ENSG00000225950	
C5orf38	153571	ENSG00000186493	Q86SI9
WRN	7486	ENSG00000165392	Q14191
RAD17	5884	ENSG00000276618	O75943
TRMT13	54482	ENSG00000122435	
RAD17	5884	ENSG00000276618	
CGB7	94027	ENSG00000196337	P0DN87
PCDHA13	56136	ENSG00000239389	
PCDHA13	56136	ENSG00000239389	Q9Y5I0
SMIM33	111064649	ENSG00000283288	A0A1B0GW64
FAM20A	54757	ENSG00000108950	Q96MK3
PURG	29942	ENSG00000172733	Q9UJV8
TRMT13	54482	ENSG00000122435	Q9NUP7
FAM20A	54757	ENSG00000108950	
PURG	29942	ENSG00000172733	
AC008687.8		ENSG00000283663	
PCDHA11	56138	ENSG00000249158	Q9Y5I1
CAPZA3	93661	ENSG00000177938	Q96KX2
IGKV1D-37		ENSG00000250036	P0DSN7
TMEM41B	440026	ENSG00000166471	Q5BJD5
TPD52L1	7164	ENSG00000111907	Q16890
C8orf44		ENSG00000288596	Q96CB5
KCNA7	3743	ENSG00000104848	Q96RP8
C8orf44-SGK3	100533105	ENSG00000288602	
ENDOV	284131	ENSG00000173818	Q8N8Q3
C8orf44-SGK3	100533105	ENSG00000288602	Q96BR1
TMEM41B	440026	ENSG00000166471	
C14orf119	55017	ENSG00000179933	Q9NWQ9
ATP5MD	84833	ENSG00000173915	Q96IX5
ISM1	140862	ENSG00000101230	B1AKI9
CASP8AP2	9994	ENSG00000118412	
WIPI1	55062	ENSG00000070540	
URI1	8725	ENSG00000105176	O94763
URI1	8725	ENSG00000105176	
PCDHA11	56138	ENSG00000249158	
SGK1	6446	ENSG00000118515	
PCDHA7	56141	ENSG00000204963	Q9UN72
STPG3	441476	ENSG00000197768	
MTERF4	130916	ENSG00000122085	Q7Z6M4
TNFRSF10A	8797	ENSG00000104689	O00220
TNFRSF10A	8797	ENSG00000104689	
AK6	102157402	ENSG00000279247	Q9Y3D8
AK6	102157402	ENSG00000279247	
PCDHA4	56144	ENSG00000204967	Q9UN74
STPG3	441476	ENSG00000197768	Q8N7X2
SEC61G	23480	ENSG00000132432	P60059
TRIP11	9321	ENSG00000100815	Q15643
MTERF4	130916	ENSG00000122085	
WIPI1	55062	ENSG00000070540	Q5MNZ9
TRIP11	9321	ENSG00000100815	
HNRNPR	10236	ENSG00000125944	
PCDHA4	56144	ENSG00000204967	
PCDHA6	56142	ENSG00000081842	Q9UN73
AC090360.1		ENSG00000267127	
KTN1	3895	ENSG00000126777	
UTP20	27340	ENSG00000120800	O75691
FAM126A	84668	ENSG00000122591	Q9BYI3
SNRNP70	6625	ENSG00000104852	P08621
SNRNP70	6625	ENSG00000104852	
FAM124A	220108	ENSG00000150510	Q86V42
MBD2	8932	ENSG00000134046	Q9UBB5
FAM126A	84668	ENSG00000122591	
SLC16A6	9120	ENSG00000108932	O15403
Z83844.3		ENSG00000285304	
MBD2	8932	ENSG00000134046	
SLC16A6	9120	ENSG00000108932	
NUMA1	4926	ENSG00000137497	Q14980
PCDHA9	9752	ENSG00000204961	Q9Y5H5
PDXP	57026	ENSG00000241360	Q96GD0
PCDHAC2	56134	ENSG00000243232	Q9Y5I4
PDXP	57026	ENSG00000241360	
ARPC5L	81873	ENSG00000136950	Q9BPX5
RBFA	79863	ENSG00000101546	Q8N0V3
PSMB1	5689	ENSG00000008018	P20618
C7orf26	79034	ENSG00000146576	Q96N11
TGM4	7047	ENSG00000163810	P49221
TGM4	7047	ENSG00000163810	
IGKV1D-33		ENSG00000239975	P01593
C7orf26	79034	ENSG00000146576	
IGKV1D-33		ENSG00000239975	
IGKV2D-30		ENSG00000239571	A0A075B6S6
CCHCR1	54535	ENSG00000206355	
TRAF3IP1	26146	ENSG00000204104	Q8TDR0
IGKV2D-29		ENSG00000243264	A0A075B6S2
IGKV2D-29		ENSG00000243264	
LIN7B	64130	ENSG00000104863	Q9HAP6
NAPG	8774	ENSG00000134265	
IGKV2D-28		ENSG00000242534	P01615
IGKV2D-28		ENSG00000242534	
CFB	629	ENSG00000243570	P00751
SH3BP1	23616	ENSG00000100092	Q9Y3L3
OSBPL6	114880	ENSG00000079156	Q9BZF3
SPDL1	54908	ENSG00000040275	Q96EA4
TRAF3IP1	26146	ENSG00000204104	
LIN7B	64130	ENSG00000104863	
SPDL1	54908	ENSG00000040275	
C19orf73	55150	ENSG00000221916	Q9NVV2
SNED1	25992	ENSG00000162804	Q8TER0
STT3B	201595	ENSG00000163527	Q8TCJ2
SLC16A14	151473	ENSG00000163053	Q7RTX9
SLC16A14	151473	ENSG00000163053	
NARF	26502	ENSG00000141562	Q9UHQ1
HNRNPR	10236	ENSG00000125944	O43390
TBP	6908	ENSG00000112592	
SNED1	25992	ENSG00000162804	
RACK1	10399	ENSG00000204628	P63244
KIF20B	9585	ENSG00000138182	Q96Q89
EIF3F	8665	ENSG00000175390	O00303
NAPG	8774	ENSG00000134265	Q99747
BMPR1A	657	ENSG00000107779	P36894
KIF20B	9585	ENSG00000138182	
POPDC3	64208	ENSG00000132429	Q9HBV1
JAG2	3714	ENSG00000184916	Q9Y219
POPDC3	64208	ENSG00000132429	
ZBTB18	10472	ENSG00000179456	Q99592
EIF3F	8665	ENSG00000175390	
BMPR1A	657	ENSG00000107779	
OBSL1	23363	ENSG00000124006	O75147
OBSL1	23363	ENSG00000124006	
SH3BP1	23616	ENSG00000100092	
ZDHHC8	29801	ENSG00000099904	
TBP	6908	ENSG00000112592	P20226
RAB15	376267	ENSG00000139998	P59190
ZXDC	79364	ENSG00000070476	Q2QGD7
ZXDC	79364	ENSG00000070476	
NUDT14	256281	ENSG00000183828	O95848
RAB15	376267	ENSG00000139998	
C1orf100	200159	ENSG00000173728	Q5SVJ3
INHA	3623	ENSG00000123999	P05111
CUX1	1523	ENSG00000257923	Q13948
TRIM26	7726	ENSG00000137313	Q12899
KAT6B	23522	ENSG00000156650	
MAGOHB	55110	ENSG00000111196	Q96A72
GHRL	51738	ENSG00000157017	Q9UBU3
MAGOHB	55110	ENSG00000111196	
ZDHHC8	29801	ENSG00000099904	Q9ULC8
CERS3	204219	ENSG00000154227	Q8IU89
SPDYE3	441272	ENSG00000214300	A6NKU9
SGK3	23678	ENSG00000104205	Q96BR1
SGK3	23678	ENSG00000104205	
NUDT14	256281	ENSG00000183828	
CHURC1-FNTB	100529261	ENSG00000125954	
CERS3	204219	ENSG00000154227	
ATP6V1H	51606	ENSG00000047249	Q9UI12
ZNF853	54753	ENSG00000236609	P0CG23
C8orf88	100127983	ENSG00000253250	P0DMB2
ACIN1	22985	ENSG00000100813	
ADSS2	159	ENSG00000035687	P30520
TRIM26	7726	ENSG00000137313	
DNAH10	196385	ENSG00000197653	
TP53	7157	ENSG00000141510	
TMEM64	169200	ENSG00000180694	Q6YI46
CZIB	54987	ENSG00000162384	Q9NWV4
TMEM64	169200	ENSG00000180694	
ATP6V1H	51606	ENSG00000047249	
CTAG1B	1485	ENSG00000184033	P78358
BVES	11149	ENSG00000112276	Q8NE79
C2	717	ENSG00000226560	
BOK	666	ENSG00000176720	Q9UMX3
GHRL	51738	ENSG00000157017	
ASB1	51665	ENSG00000065802	Q9Y576
CLK4	57396	ENSG00000113240	Q9HAZ1
VSX2	338917	ENSG00000119614	P58304
PPFIA3	8541	ENSG00000177380	O75145
CLK4	57396	ENSG00000113240	
ASB1	51665	ENSG00000065802	
FNTB	2342	ENSG00000257365	P49356
FNTB	100529261	ENSG00000257365	P49356
PPFIA3	8541	ENSG00000177380	
CCHCR1	54535	ENSG00000206355	Q8TD31
POLI	11201	ENSG00000101751	Q9UNA4
DNAH10	196385	ENSG00000197653	Q8IVF4
POLI	11201	ENSG00000101751	
NECAB1	64168	ENSG00000123119	Q8N987
ZNF436	80818	ENSG00000125945	Q9C0F3
PPP2R5A	5525	ENSG00000066027	Q15172
ACIN1	22985	ENSG00000100813	Q9UKV3
CPT2	1376	ENSG00000157184	P23786
CPT2	1376	ENSG00000157184	
ZNF250	58500	ENSG00000196150	
PILRA	29992	ENSG00000085514	
CADPS	8618	ENSG00000163618	Q9ULU8
CADPS	8618	ENSG00000163618	
MYOC	4653	ENSG00000034971	
TATDN2	9797	ENSG00000157014	Q93075
ZNF678	339500	ENSG00000181450	Q5SXM1
ZNF678	339500	ENSG00000181450	
GJA10	84694	ENSG00000135355	Q969M2
TATDN2	9797	ENSG00000157014	
VCPKMT	79609	ENSG00000100483	Q9H867
GJA10	84694	ENSG00000135355	
MYOC	4653	ENSG00000034971	Q99972
INTS6	26512	ENSG00000102786	Q9UL03
MYOCOS	110806290	ENSG00000283683	
PDCD6IP	10015	ENSG00000170248	Q8WUM4
MYOCOS	110806290	ENSG00000283683	A0A1B0GUC4
PILRA	29992	ENSG00000085514	Q9UKJ1
CHURC1	91612	ENSG00000258289	Q8WUH1
PDCD6IP	10015	ENSG00000170248	
CHURC1	91612	ENSG00000258289	
MXRA8	54587	ENSG00000162576	Q9BRK3
INTS6	26512	ENSG00000102786	
ZNF250	58500	ENSG00000196150	P15622
HRC	3270	ENSG00000130528	P23327
PDCD2	5134	ENSG00000071994	Q16342
GPX2	2877	ENSG00000176153	
HRC	3270	ENSG00000130528	
GPX2	2877	ENSG00000176153	P18283
PDCD2	5134	ENSG00000071994	
ITPK1	3705	ENSG00000274958	Q13572
ATP5MC2	517	ENSG00000135390	Q06055
NBPF12	149013	ENSG00000268043	Q5TAG4
CAPZA2	830	ENSG00000198898	
ZNF664	144348	ENSG00000179195	Q8N3J9
ITPK1	3705	ENSG00000274958	
NBPF12	149013	ENSG00000268043	
ATP5MC2	517	ENSG00000135390	
ZNF316	100131017	ENSG00000205903	A6NFI3
C2	717	ENSG00000226560	P06681
ZNF316	100131017	ENSG00000205903	
SP140	11262	ENSG00000079263	
KIF1B	23095	ENSG00000054523	O60333
LMLN2	100128908	ENSG00000283654	A0A1B0GTW7
LMLN2	100128908	ENSG00000283654	
CUX1	1523	ENSG00000257923	
ATG16L1	55054	ENSG00000085978	
GABRG1	2565	ENSG00000163285	Q8N1C3
ZNF12	7559	ENSG00000164631	P17014
ZBTB12	221527	ENSG00000234196	Q9Y330
STING1	340061	ENSG00000184584	Q86WV6
TSC2	7249	ENSG00000103197	P49815
DHX16	8449	ENSG00000226171	
RRP9	9136	ENSG00000114767	O43818
ZNF12	7559	ENSG00000164631	
TRIM39	56658	ENSG00000206495	Q9HCM9
FFAR1	2864	ENSG00000126266	O14842
TRPM4	54795	ENSG00000130529	
SERPINE3	647174	ENSG00000253309	A8MV23
SERPINE3	647174	ENSG00000253309	
DNA2	1763	ENSG00000138346	
CATSPERE	257044	ENSG00000179397	Q5SY80
FFAR3	2865	ENSG00000185897	O14843
IFI16	3428	ENSG00000163565	
CUX1	1523	ENSG00000257923	P39880
CCDC188	388849	ENSG00000234409	H7C350
GPR42	2866	ENSG00000126251	O15529
STING1	340061	ENSG00000184584	
CATSPERE	257044	ENSG00000179397	
IGKV2D-26		ENSG00000211623	A0A0A0MRZ7
TRIM39	56658	ENSG00000206495	
CAPN14	440854	ENSG00000214711	
IPO7	10527	ENSG00000205339	O95373
CCDC92	80212	ENSG00000119242	Q53HC0
IPO7	10527	ENSG00000205339	
DHX16	8449	ENSG00000226171	O60231
FAM172A	83989	ENSG00000113391	Q8WUF8
DNA2	1763	ENSG00000138346	P51530
CAPN14	440854	ENSG00000214711	A8MX76
CCDC92	80212	ENSG00000119242	
RTN4R	65078	ENSG00000040608	
RTN4R	65078	ENSG00000040608	Q9BZR6
RAB35	11021	ENSG00000111737	Q15286
MIER1	57708	ENSG00000198160	Q8N108
FAM172A	83989	ENSG00000113391	
RAB35	11021	ENSG00000111737	
PILRB	29990	ENSG00000121716	Q9UKJ0
CAPZA2	830	ENSG00000198898	P47755
MAX	4149	ENSG00000125952	P61244
MAX	4149	ENSG00000125952	
PDP1	54704	ENSG00000164951	Q9P0J1
PILRB	29990	ENSG00000121716	
PDP1	54704	ENSG00000164951	
RFLNA	144347	ENSG00000178882	Q6ZTI6
RFLNA	100533183	ENSG00000178882	Q6ZTI6
POU5F2	134187	ENSG00000248483	Q8N7G0
INSYN2B	100131897	ENSG00000204767	A6NMK8
AURKAIP1	54998	ENSG00000175756	Q9NWT8
IRX1	79192	ENSG00000170549	P78414
CFAP36	112942	ENSG00000163001	Q96G28
CFAP36	112942	ENSG00000163001	
FFAR2	2867	ENSG00000126262	O15552
HS3ST3B1	9953	ENSG00000125430	Q9Y662
KIF24	347240	ENSG00000186638	Q5T7B8
TSC2	7249	ENSG00000103197	
LINGO1	84894	ENSG00000169783	Q96FE5
C6orf136	221545	ENSG00000237100	Q5SQH8
NPTX1	4884	ENSG00000171246	Q15818
STYK1	55359	ENSG00000060140	Q6J9G0
STYK1	55359	ENSG00000060140	
C6orf136	221545	ENSG00000237100	
RPP21	79897	ENSG00000242726	Q9H633
RPP21	202658	ENSG00000242726	Q9H633
SEC13	6396	ENSG00000157020	P55735
AC113348.2		ENSG00000285978	
AC113348.1	102724657	ENSG00000285891	
MBL2	4153	ENSG00000165471	P11226
PRKACG	5568	ENSG00000165059	P22612
YBX2	51087	ENSG00000006047	Q9Y2T7
RPP21	79897	ENSG00000242726	
RPP21	202658	ENSG00000242726	
LINGO1	84894	ENSG00000169783	
GATA3	2625	ENSG00000107485	
HLA-C	3107	ENSG00000206452	
YBX2	51087	ENSG00000006047	
ODF2L	57489	ENSG00000122417	Q9ULJ1
KRTDAP	388533	ENSG00000188508	P60985
ODF2L	57489	ENSG00000122417	
CASKIN1	57524	ENSG00000167971	Q8WXD9
SEC13	6396	ENSG00000157020	
ESPL1	9700	ENSG00000135476	Q14674
ZNF354A	6940	ENSG00000169131	O60765
MDM2	4193	ENSG00000135679	Q00987
ZNF354A	6940	ENSG00000169131	
UBAP1	51271	ENSG00000165006	Q9NZ09
TRAF7	84231	ENSG00000131653	
UBAP1	51271	ENSG00000165006	
GATA3	2625	ENSG00000107485	P23771
ESPL1	9700	ENSG00000135476	
NBR1	4077	ENSG00000188554	Q14596
NBR1	4077	ENSG00000188554	
AC022384.1		ENSG00000272410	
MICOS10-NBL1		ENSG00000270136	
VAMP4	8674	ENSG00000117533	O75379
EHD3	30845	ENSG00000013016	Q9NZN3
MDM2	4193	ENSG00000135679	
MRPS31	10240	ENSG00000102738	Q92665
TP53	7157	ENSG00000141510	P04637
ZNF354B	117608	ENSG00000178338	Q96LW1
MICOS10	440574	ENSG00000173436	
SLC2A4	6517	ENSG00000181856	P14672
ZNF354B	117608	ENSG00000178338	
TRPM4	54795	ENSG00000130529	Q8TD43
RPTOR	57521	ENSG00000141564	
KIAA0825	285600	ENSG00000185261	Q8IV33
AL358113.1		ENSG00000285130	
MICOS10	440574	ENSG00000173436	Q5TGZ0
SLC2A4	6517	ENSG00000181856	
NRDE2	55051	ENSG00000119720	Q9H7Z3
TRAF7	84231	ENSG00000131653	Q6Q0C0
MYO3A	53904	ENSG00000095777	Q8NEV4
MYO3A	53904	ENSG00000095777	
NRDE2	55051	ENSG00000119720	
KIF1B	23095	ENSG00000054523	
HCRTR1	3061	ENSG00000121764	O43613
HCRTR1	3061	ENSG00000121764	
LRBA	987	ENSG00000198589	
TJP2	9414	ENSG00000119139	
LRBA	987	ENSG00000198589	P50851
PEF1	553115	ENSG00000162517	Q9UBV8
SP140	11262	ENSG00000079263	Q13342
TESPA1	9840	ENSG00000135426	A2RU30
GLRA1	2741	ENSG00000145888	P23415
UBE2N	7334	ENSG00000177889	P61088
TESPA1	9840	ENSG00000135426	
DOCK2	1794	ENSG00000134516	Q92608
UBE2N	7334	ENSG00000177889	
COCH	1690	ENSG00000100473	
PARP3	10039	ENSG00000041880	Q9Y6F1
CLEC4M	10332	ENSG00000104938	Q9H2X3
PARP3	10039	ENSG00000041880	
CLEC4M	10332	ENSG00000104938	
PSMC1	5700	ENSG00000100764	P62191
PSMC1	5700	ENSG00000100764	
LTV1	84946	ENSG00000135521	Q96GA3
IFI16	3428	ENSG00000163565	Q16666
GLRA1	2741	ENSG00000145888	
AL049844.1		ENSG00000257065	
COCH	1690	ENSG00000100473	O43405
MICAL1	64780	ENSG00000135596	Q8TDZ2
TWIST2	117581	ENSG00000233608	Q8WVJ9
IFT88	8100	ENSG00000032742	Q13099
DOCK2	1794	ENSG00000134516	
MICAL1	64780	ENSG00000135596	
IFT88	8100	ENSG00000032742	
SLC6A16	28968	ENSG00000063127	Q9GZN6
SLC6A16	28968	ENSG00000063127	
ZBTB24	9841	ENSG00000112365	O43167
ASCC2	84164	ENSG00000100325	Q9H1I8
FAM149A	25854	ENSG00000109794	A5PLN7
C3orf52	79669	ENSG00000114529	Q5BVD1
ALPG	251	ENSG00000163286	P10696
C3orf52	79669	ENSG00000114529	
LUC7L	55692	ENSG00000007392	
CNN1	1264	ENSG00000130176	P51911
PACC1	55248	ENSG00000065600	Q9H813
CNN1	1264	ENSG00000130176	
CAPZB	832	ENSG00000077549	P47756
FAM149A	25854	ENSG00000109794	
CAPZB	832	ENSG00000077549	
ASCC2	84164	ENSG00000100325	
NUDT4	11163	ENSG00000173598	Q9NZJ9
HMHB1	57824	ENSG00000158497	
SATB2	23314	ENSG00000119042	Q9UPW6
SATB2	23314	ENSG00000119042	
DKKL1	27120	ENSG00000104901	
MAB21L2	10586	ENSG00000181541	Q9Y586
DACH2	117154	ENSG00000126733	Q96NX9
AP4S1	11154	ENSG00000100478	
DACH2	117154	ENSG00000126733	
AP4S1	11154	ENSG00000100478	Q9Y587
CWF19L2	143884	ENSG00000152404	Q2TBE0
CPM	1368	ENSG00000135678	
ALPI	248	ENSG00000163295	P09923
RPTOR	57521	ENSG00000141564	Q8N122
DKKL1	27120	ENSG00000104901	Q9UK85
GAP43	2596	ENSG00000172020	P17677
ALPI	248	ENSG00000163295	
NMUR2	56923	ENSG00000132911	Q9GZQ4
GCSAM	257144	ENSG00000174500	Q8N6F7
IGKV2D-24		ENSG00000241566	A0A075B6R9
RGS12	6002	ENSG00000159788	O14924
CWF19L2	143884	ENSG00000152404	
NUDT4	11163	ENSG00000173598	
RGS12	6002	ENSG00000159788	
IGKV6D-21		ENSG00000225523	A0A0A0MT36
SP110	3431	ENSG00000135899	Q9HB58
GCSAM	257144	ENSG00000174500	
RYR1	6261	ENSG00000196218	P21817
SLC4A11	83959	ENSG00000088836	Q8NBS3
SP110	3431	ENSG00000135899	
SLC43A1	8501	ENSG00000149150	O75387
HLA-B	3106	ENSG00000206450	
RYR1	6261	ENSG00000196218	
SLC43A1	8501	ENSG00000149150	
SLC4A11	83959	ENSG00000088836	
ERICH3	127254	ENSG00000178965	Q5RHP9
ERICH3	127254	ENSG00000178965	
COL16A1	1307	ENSG00000084636	Q07092
BACH2	60468	ENSG00000112182	Q9BYV9
ITGA3	3675	ENSG00000005884	
CHMP6	79643	ENSG00000176108	
CD37	951	ENSG00000104894	
BACH2	60468	ENSG00000112182	
HEY2	23493	ENSG00000135547	
DGCR6L	85359	ENSG00000128185	Q9BY27
DGCR6L	85359	ENSG00000128185	
CHMP6	79643	ENSG00000176108	Q96FZ7
MYO5A	4644	ENSG00000197535	Q9Y4I1
HEY2	23493	ENSG00000135547	Q9UBP5
PHACTR2	9749	ENSG00000112419	
EEF1AKMT1	221143	ENSG00000150456	Q8WVE0
RCAN1	1827	ENSG00000159200	P53805
HECTD1	25831	ENSG00000092148	
PHACTR2	9749	ENSG00000112419	O75167
IL17D	53342	ENSG00000172458	
CTAGE1	64693	ENSG00000212710	Q9HC47
CTAGE1	64693	ENSG00000212710	Q96RT6
UROC1	131669	ENSG00000159650	Q96N76
NBL1	4681	ENSG00000158747	P41271
NBL1	100532736	ENSG00000158747	P41271
IL17D	53342	ENSG00000172458	Q8TAD2
ELOF1	84337	ENSG00000130165	
NENF	29937	ENSG00000117691	Q9UMX5
NBL1	4681	ENSG00000158747	
NBL1	100532736	ENSG00000158747	
SNCG	6623	ENSG00000173267	
LILRA5	353514	ENSG00000274113	A6NI73
CPM	1368	ENSG00000135678	P14384
ELOF1	84337	ENSG00000130165	P60002
KTN1	3895	ENSG00000126777	Q86UP2
WRAP53	55135	ENSG00000141499	Q9BUR4
MYO5A	4644	ENSG00000197535	
SNCG	6623	ENSG00000173267	O76070
AL049844.3		ENSG00000280148	
ITPK1	3705	ENSG00000100605	Q13572
ATG4B	23192	ENSG00000168397	Q9Y4P1
RCAN1	1827	ENSG00000159200	
COL16A1	1307	ENSG00000084636	
WRAP53	55135	ENSG00000141499	
SCAI	286205	ENSG00000173611	Q8N9R8
ZNF627	199692	ENSG00000198551	
SCAI	286205	ENSG00000173611	
ITPK1	3705	ENSG00000100605	
PIEZO2	63895	ENSG00000154864	
LILRA4	23547	ENSG00000277092	
MMRN2	79812	ENSG00000173269	Q9H8L6
CD37	951	ENSG00000104894	P11049
SLC35D1	23169	ENSG00000116704	Q9NTN3
FOXK2	3607	ENSG00000141568	Q01167
MMRN2	79812	ENSG00000173269	
GPR148	344561	ENSG00000173302	Q8TDV2
LILRA4	23547	ENSG00000277092	P59901
LUC7L	55692	ENSG00000007392	Q9NQ29
ZNF627	199692	ENSG00000198551	Q7L945
FIGLA	344018	ENSG00000183733	Q6QHK4
AMER3	205147	ENSG00000178171	Q8N944
AMER3	205147	ENSG00000178171	
FOXK2	3607	ENSG00000141568	
ERCC3	2071	ENSG00000163161	
AKR1B15	441282	ENSG00000227471	C9JRZ8
PKD1	5310	ENSG00000008710	P98161
ZC2HC1B	153918	ENSG00000118491	Q5TFG8
FAM25A	643161	ENSG00000188100	B3EWG3
PKD1	5310	ENSG00000008710	
ATG16L1	55054	ENSG00000085978	Q676U5
ESR1	2099	ENSG00000091831	
NELFB	25920	ENSG00000188986	
PPP1R18	170954	ENSG00000236428	
PPP1R18	107987457	ENSG00000236428	
CLEC4F	165530	ENSG00000152672	Q8N1N0
MEGF9	1955	ENSG00000106780	Q9H1U4
ADCYAP1R1	117	ENSG00000078549	P41586
MARK1	4139	ENSG00000116141	Q9P0L2
ACP5	54	ENSG00000102575	P13686
PVALEF	388428	ENSG00000225180	A0A1B0GWK0
NRBP2	340371	ENSG00000185189	Q9NSY0
ADCYAP1R1	117	ENSG00000078549	
GOLGA1	2800	ENSG00000136935	Q92805
NRBP2	340371	ENSG00000185189	
ADIRF	10974	ENSG00000148671	Q15847
GOLGA1	2800	ENSG00000136935	
ADIRF	10974	ENSG00000148671	
MARK1	4139	ENSG00000116141	
GALNTL5	168391	ENSG00000106648	Q7Z4T8
WFDC12	128488	ENSG00000168703	Q8WWY7
CEBPE	1053	ENSG00000092067	Q15744
ZFP2	80108	ENSG00000198939	Q6ZN57
ZFP2	80108	ENSG00000198939	
HTR7	3363	ENSG00000148680	P34969
ZNF674	641339	ENSG00000251192	Q2M3X9
HECTD1	25831	ENSG00000092148	Q9ULT8
ABHD16B	140701	ENSG00000183260	Q9H3Z7
PI3	5266	ENSG00000124102	P19957
ACP5	54	ENSG00000102575	
IL23R	149233	ENSG00000162594	
ZBTB9	221504	ENSG00000213588	
CBWD1	55871	ENSG00000172785	Q9BRT8
BPGM	669	ENSG00000172331	P07738
ZNF674	641339	ENSG00000251192	
ZBTB9	221504	ENSG00000213588	Q96C00
IL23R	149233	ENSG00000162594	Q5VWK5
GALNTL5	168391	ENSG00000106648	
BPGM	669	ENSG00000172331	
ZNF454	285676	ENSG00000178187	Q8N9F8
CBWD1	55871	ENSG00000172785	
ZNF846	162993	ENSG00000196605	
WDR45B	56270	ENSG00000141580	Q5MNZ6
ZNF846	162993	ENSG00000196605	Q147U1
ITGA3	3675	ENSG00000005884	P26006
ADAM29	11086	ENSG00000168594	
RND3	390	ENSG00000115963	P61587
C1orf141	400757	ENSG00000203963	Q5JVX7
EXOSC7	23016	ENSG00000075914	Q15024
SMIM39		ENSG00000284479	A0A1B0GW54
C1orf141	400757	ENSG00000203963	
MED8	112950	ENSG00000159479	Q96G25
WDR45B	56270	ENSG00000141580	
CRYBG2	55057	ENSG00000176092	
C1orf115	79762	ENSG00000162817	Q9H7X2
RND3	390	ENSG00000115963	
PKLR	5313	ENSG00000262785	P30613
ADAM29	11086	ENSG00000168594	Q9UKF5
POT1	25913	ENSG00000128513	Q9NUX5
MTARC2	54996	ENSG00000117791	
TIMM10	26519	ENSG00000134809	P62072
PKLR	5313	ENSG00000262785	
TOR4A	54863	ENSG00000198113	Q9NXH8
POT1	25913	ENSG00000128513	
CD207	50489	ENSG00000116031	Q9UJ71
CRYBG2	55057	ENSG00000176092	Q8N1P7
MDC1	9656	ENSG00000231135	Q14676
MTARC2	54996	ENSG00000117791	Q969Z3
MDC1	9656	ENSG00000231135	
ESR1	2099	ENSG00000091831	P03372
CC2D2A	57545	ENSG00000048342	
NRARP	441478	ENSG00000198435	Q7Z6K4
SLC25A15	10166	ENSG00000102743	Q9Y619
SLC25A15	10166	ENSG00000102743	
SMTNL1	219537	ENSG00000214872	A8MU46
SMTNL1	219537	ENSG00000214872	
ERCC3	2071	ENSG00000163161	P19447
LBR	3930	ENSG00000143815	Q14739
LBR	3930	ENSG00000143815	
STRN3	29966	ENSG00000196792	Q13033
JMJD4	65094	ENSG00000081692	Q9H9V9
JMJD4	65094	ENSG00000081692	
UBE2L6	9246	ENSG00000156587	O14933
PIEZO2	63895	ENSG00000154864	Q9H5I5
FBXL12	54850	ENSG00000127452	
TFE3	7030	ENSG00000068323	P19532
HELLS	3070	ENSG00000119969	
STRN3	29966	ENSG00000196792	
GRM6	2916	ENSG00000113262	O15303
FBXL12	54850	ENSG00000127452	Q9NXK8
SLIT2	9353	ENSG00000145147	
UBE2L6	9246	ENSG00000156587	
C3orf22	152065	ENSG00000180697	Q8N5N4
GDF10	2662	ENSG00000266524	P55107
ARHGEF4	50649	ENSG00000136002	
HDAC4	9759	ENSG00000068024	P56524
SLIT2	9353	ENSG00000145147	O94813
GDF2	2658	ENSG00000263761	Q9UK05
CLK2	1196	ENSG00000261893	P49760
ZNF879	345462	ENSG00000234284	B4DU55
SNAP47	116841	ENSG00000143740	Q5SQN1
ZNF879	345462	ENSG00000234284	
CHST13	166012	ENSG00000180767	Q8NET6
NMRAL1	57407	ENSG00000153406	Q9HBL8
ZDHHC3	51304	ENSG00000163812	
NMRAL1	57407	ENSG00000153406	
ZDHHC3	51304	ENSG00000163812	Q9NYG2
CHST13	166012	ENSG00000180767	
CLK2	1196	ENSG00000261893	
SNAP47	116841	ENSG00000143740	
ATG4B	23192	ENSG00000168397	
AK9	221264	ENSG00000155085	
